TS|(Overall),TS|(Rpi),CH4|MQ4|Description for MQ4,CO|MQ7|Description for MQ7,Gen|MQ5|Description for MQ5,Alcohol|MQ3|Description for MQ3,NH3|MQ135|Description for MQ135,Comb|MQ2|Description for MQ2,SCDtime|SCD41|descriptionSCD41,CO2|SCD41|descriptionSCD41,C|SCD41|descriptionSCD41,ticksC|SCD41|description SCD41,RH|SCD41|description SCD41,ticksRH|SCD41|description SCD41,Session
2023-12-06 22:12:35.482,2023-12-06 22:06:50.858,284.00,47.00,147.00,212.00,206.00,234.00,2023-12-06 22:06:50.381,1620,24.774627685546875,26130,39.56146240234375,25927,2023-12-06 22:06:17
2023-12-06 22:12:35.676,2023-12-06 22:06:51.052,212.00,44.00,146.00,166.00,208.00,207.00,2023-12-06 22:06:50.381,1620,24.774627685546875,26130,39.56146240234375,25927,2023-12-06 22:06:17
2023-12-06 22:12:35.869,2023-12-06 22:06:51.243,234.00,47.00,147.00,177.00,206.00,214.00,2023-12-06 22:06:50.381,1620,24.774627685546875,26130,39.56146240234375,25927,2023-12-06 22:06:17
2023-12-06 22:12:36.062,2023-12-06 22:06:51.436,277.00,47.00,145.00,208.00,208.00,231.00,2023-12-06 22:06:50.381,1620,24.774627685546875,26130,39.56146240234375,25927,2023-12-06 22:06:17
2023-12-06 22:12:36.255,2023-12-06 22:06:51.631,216.00,46.00,146.00,166.00,206.00,206.00,2023-12-06 22:06:50.381,1620,24.774627685546875,26130,39.56146240234375,25927,2023-12-06 22:06:17
2023-12-06 22:12:36.447,2023-12-06 22:06:51.822,247.00,45.00,145.00,182.00,207.00,211.00,2023-12-06 22:06:50.381,1620,24.774627685546875,26130,39.56146240234375,25927,2023-12-06 22:06:17
2023-12-06 22:12:36.641,2023-12-06 22:06:52.016,257.00,46.00,147.00,202.00,206.00,228.00,2023-12-06 22:06:50.381,1620,24.774627685546875,26130,39.56146240234375,25927,2023-12-06 22:06:17
2023-12-06 22:12:36.833,2023-12-06 22:06:52.210,219.00,47.00,148.00,170.00,206.00,207.00,2023-12-06 22:06:50.381,1620,24.774627685546875,26130,39.56146240234375,25927,2023-12-06 22:06:17
2023-12-06 22:12:37.027,2023-12-06 22:06:52.401,265.00,45.00,146.00,193.00,206.00,218.00,2023-12-06 22:06:50.381,1620,24.774627685546875,26130,39.56146240234375,25927,2023-12-06 22:06:17
2023-12-06 22:12:48.602,2023-12-06 22:07:03.865,290.00,47.00,147.00,211.00,207.00,228.00,2023-12-06 22:06:55.391,1618,24.7265625,26112,39.70947265625,26024,2023-12-06 22:06:17
2023-12-06 22:13:01.527,2023-12-06 22:07:16.805,216.00,45.00,147.00,167.00,208.00,207.00,2023-12-06 22:07:00.401,1619,24.723892211914062,26111,39.90020751953125,26149,2023-12-06 22:06:17
2023-12-06 22:13:06.157,2023-12-06 22:07:21.531,262.00,46.00,146.00,191.00,207.00,218.00,2023-12-06 22:07:05.411,1619,24.691848754882812,26099,40.04974365234375,26247,2023-12-06 22:06:17
2023-12-06 22:13:06.350,2023-12-06 22:07:21.686,243.00,45.00,145.00,192.00,205.00,223.00,2023-12-06 22:07:10.421,1619,24.667816162109375,26090,40.1641845703125,26322,2023-12-06 22:06:17
2023-12-06 22:13:06.543,2023-12-06 22:07:21.850,224.00,47.00,147.00,173.00,207.00,211.00,2023-12-06 22:07:15.431,1619,24.678497314453125,26094,40.27252197265625,26393,2023-12-06 22:06:17
2023-12-06 22:13:07.122,2023-12-06 22:07:22.527,229.00,47.00,147.00,175.00,204.00,212.00,2023-12-06 22:07:20.442,1620,24.681167602539062,26095,40.3564453125,26448,2023-12-06 22:06:17
2023-12-06 22:13:07.315,2023-12-06 22:07:22.719,288.00,45.00,145.00,209.00,205.00,228.00,2023-12-06 22:07:20.442,1620,24.681167602539062,26095,40.3564453125,26448,2023-12-06 22:06:17
2023-12-06 22:13:07.508,2023-12-06 22:07:22.911,204.00,45.00,147.00,166.00,207.00,209.00,2023-12-06 22:07:20.442,1620,24.681167602539062,26095,40.3564453125,26448,2023-12-06 22:06:17
2023-12-06 22:13:07.701,2023-12-06 22:07:23.107,232.00,46.00,148.00,177.00,205.00,213.00,2023-12-06 22:07:20.442,1620,24.681167602539062,26095,40.3564453125,26448,2023-12-06 22:06:17
2023-12-06 22:13:07.894,2023-12-06 22:07:23.300,289.00,45.00,145.00,214.00,205.00,234.00,2023-12-06 22:07:20.442,1620,24.681167602539062,26095,40.3564453125,26448,2023-12-06 22:06:17
2023-12-06 22:13:08.087,2023-12-06 22:07:23.491,206.00,47.00,145.00,162.00,207.00,203.00,2023-12-06 22:07:20.442,1620,24.681167602539062,26095,40.3564453125,26448,2023-12-06 22:06:17
2023-12-06 22:13:08.279,2023-12-06 22:07:23.685,232.00,47.00,147.00,179.00,204.00,214.00,2023-12-06 22:07:20.442,1620,24.681167602539062,26095,40.3564453125,26448,2023-12-06 22:06:17
2023-12-06 22:13:08.473,2023-12-06 22:07:23.881,284.00,46.00,146.00,212.00,206.00,232.00,2023-12-06 22:07:20.442,1620,24.681167602539062,26095,40.3564453125,26448,2023-12-06 22:06:17
2023-12-06 22:13:08.665,2023-12-06 22:07:24.069,209.00,45.00,147.00,165.00,206.00,204.00,2023-12-06 22:07:20.442,1620,24.681167602539062,26095,40.3564453125,26448,2023-12-06 22:06:17
2023-12-06 22:13:08.859,2023-12-06 22:07:24.264,231.00,46.00,148.00,178.00,206.00,212.00,2023-12-06 22:07:20.442,1620,24.681167602539062,26095,40.3564453125,26448,2023-12-06 22:06:17
2023-12-06 22:13:09.051,2023-12-06 22:07:24.459,280.00,44.00,148.00,210.00,206.00,231.00,2023-12-06 22:07:20.442,1620,24.681167602539062,26095,40.3564453125,26448,2023-12-06 22:06:17
2023-12-06 22:13:09.244,2023-12-06 22:07:24.649,213.00,46.00,147.00,167.00,204.00,206.00,2023-12-06 22:07:20.442,1620,24.681167602539062,26095,40.3564453125,26448,2023-12-06 22:06:17
2023-12-06 22:13:09.437,2023-12-06 22:07:24.842,235.00,45.00,146.00,178.00,206.00,213.00,2023-12-06 22:07:20.442,1620,24.681167602539062,26095,40.3564453125,26448,2023-12-06 22:06:17
2023-12-06 22:13:09.630,2023-12-06 22:07:25.038,268.00,46.00,147.00,205.00,204.00,230.00,2023-12-06 22:07:20.442,1620,24.681167602539062,26095,40.3564453125,26448,2023-12-06 22:06:17
2023-12-06 22:13:10.402,2023-12-06 22:07:25.809,221.00,45.00,148.00,170.00,206.00,208.00,2023-12-06 22:07:25.452,1620,24.689178466796875,26098,40.435791015625,26500,2023-12-06 22:06:17
2023-12-06 22:13:10.594,2023-12-06 22:07:26.001,270.00,47.00,147.00,197.00,203.00,218.00,2023-12-06 22:07:25.452,1620,24.689178466796875,26098,40.435791015625,26500,2023-12-06 22:06:17
2023-12-06 22:13:10.788,2023-12-06 22:07:26.196,227.00,48.00,148.00,184.00,203.00,218.00,2023-12-06 22:07:25.452,1620,24.689178466796875,26098,40.435791015625,26500,2023-12-06 22:06:17
2023-12-06 22:13:10.980,2023-12-06 22:07:26.391,226.00,48.00,147.00,174.00,205.00,210.00,2023-12-06 22:07:25.452,1620,24.689178466796875,26098,40.435791015625,26500,2023-12-06 22:06:17
2023-12-06 22:13:11.173,2023-12-06 22:07:26.583,282.00,45.00,146.00,206.00,205.00,224.00,2023-12-06 22:07:25.452,1620,24.689178466796875,26098,40.435791015625,26500,2023-12-06 22:06:17
2023-12-06 22:13:11.366,2023-12-06 22:07:26.775,210.00,46.00,147.00,173.00,204.00,211.00,2023-12-06 22:07:25.452,1620,24.689178466796875,26098,40.435791015625,26500,2023-12-06 22:06:17
2023-12-06 22:13:11.559,2023-12-06 22:07:26.970,229.00,45.00,146.00,176.00,206.00,212.00,2023-12-06 22:07:25.452,1620,24.689178466796875,26098,40.435791015625,26500,2023-12-06 22:06:17
2023-12-06 22:13:11.753,2023-12-06 22:07:27.072,289.00,46.00,148.00,213.00,203.00,230.00,2023-12-06 22:07:25.452,1620,24.689178466796875,26098,40.435791015625,26500,2023-12-06 22:06:17
